age,years_employed,annual_income,credit_score,debt_to_income_ratio,num_existing_loans,previous_defaults,loan_amount,loan_term_months,loan_purpose,avg_monthly_balance,months_as_customer,default
27,5,22700.0,535,0.33,1,0,5000.0,12,debt_consolidation,683.5,35,0
22,2,28800.0,490,0.43,0,0,11500.0,60,debt_consolidation,1563.66,65,0
53,4,48900.0,446,0.25,2,0,5000.0,24,debt_consolidation,899.13,209,0
36,9,32000.0,715,0.12,0,0,19500.0,60,personal,1719.17,72,0
46,6,77600.0,548,0.15,1,0,24500.0,12,education,1447.37,124,0
31,4,44800.0,474,0.17,1,0,15500.0,12,debt_consolidation,543.99,25,0
45,8,30200.0,507,0.44,1,0,26500.0,60,debt_consolidation,840.75,13,0
36,5,33200.0,516,0.25,1,1,5000.0,36,home_improvement,511.65,75,0
28,2,15000.0,457,0.15,1,0,5000.0,60,personal,487.86,10,0
35,4,19200.0,440,0.29,1,1,5000.0,24,personal,396.66,50,0
41,4,28000.0,528,0.21,0,0,5500.0,24,personal,435.05,63,0
41,11,31300.0,448,0.34,1,0,12500.0,24,home_improvement,1057.91,79,0
34,8,22900.0,551,0.14,1,0,9500.0,12,debt_consolidation,610.59,63,0
55,31,60200.0,518,0.39,4,0,21500.0,48,business,605.7,8,0
39,9,27000.0,539,0.06,0,0,14500.0,24,business,453.7,52,0
47,11,110600.0,798,0.38,2,0,28000.0,36,personal,1794.77,94,0
53,24,29300.0,470,0.29,3,0,19000.0,60,personal,705.86,78,0
46,16,37200.0,500,0.29,1,0,30000.0,36,personal,746.56,85,0
29,6,44300.0,580,0.42,1,0,20500.0,24,personal,968.24,120,0
56,20,26300.0,510,0.44,3,0,5000.0,24,personal,1480.67,58,0
52,11,42700.0,496,0.45,3,0,5000.0,24,debt_consolidation,1602.34,147,0
26,3,20100.0,410,0.18,0,0,5000.0,48,home_improvement,251.7,50,0
40,10,63000.0,652,0.3,2,0,32000.0,60,home_improvement,2841.84,78,0
36,8,38100.0,561,0.41,2,0,14000.0,60,personal,970.5,65,0
33,6,15000.0,507,0.39,2,0,12500.0,24,home_improvement,427.27,72,0
57,9,67800.0,550,0.16,2,0,15500.0,36,business,2080.98,59,0
37,4,15000.0,567,0.17,1,0,6500.0,12,personal,124.3,64,0
42,4,16000.0,477,0.06,0,0,12000.0,12,home_improvement,193.1,22,0
34,7,15000.0,504,0.45,2,0,5000.0,48,education,418.13,73,0
30,1,26400.0,496,0.5,4,0,22000.0,24,education,687.41,36,0
39,2,49900.0,476,0.42,1,0,15500.0,48,home_improvement,2540.79,112,0
61,17,48800.0,570,0.34,0,1,10000.0,24,home_improvement,825.07,137,0
32,6,37400.0,481,0.2,2,1,19500.0,12,education,701.1,32,0
28,1,30000.0,439,0.18,2,0,17500.0,48,business,100.0,49,0
39,12,39700.0,570,0.35,1,1,5000.0,12,personal,1191.06,52,0
34,12,34500.0,573,0.17,0,0,21500.0,24,home_improvement,676.54,75,0
45,3,22700.0,539,0.4,2,0,5000.0,36,debt_consolidation,903.59,17,0
38,11,31000.0,517,0.32,3,0,15500.0,36,business,1339.19,51,0
47,17,32900.0,615,0.11,1,1,5000.0,36,business,762.74,73,0
51,11,68300.0,576,0.24,2,1,30500.0,12,business,241.36,186,0
52,12,55800.0,584,0.36,1,0,5000.0,48,education,1475.85,87,0
46,17,33800.0,468,0.08,0,0,13500.0,12,debt_consolidation,390.16,108,0
34,3,38900.0,406,0.2,0,0,11500.0,60,business,762.06,77,0
47,13,18800.0,512,0.11,0,0,5000.0,24,home_improvement,1101.15,116,0
46,12,45700.0,589,0.33,3,0,13500.0,24,debt_consolidation,1258.04,124,0
47,26,45500.0,450,0.29,0,0,16000.0,48,home_improvement,1468.6,119,0
32,9,21800.0,460,0.41,2,0,5000.0,24,personal,434.01,69,0
58,22,38700.0,643,0.16,1,0,10000.0,12,home_improvement,431.78,84,0
54,3,29300.0,634,0.29,1,2,5500.0,12,home_improvement,1444.61,157,0
25,4,28700.0,403,0.2,0,1,16000.0,36,education,419.69,22,0
22,1,30700.0,462,0.31,0,0,7000.0,12,home_improvement,790.96,12,0
42,22,46100.0,502,0.51,4,0,12500.0,60,business,1096.58,21,1
34,3,24200.0,569,0.36,1,0,7500.0,24,home_improvement,125.34,88,0
35,2,23200.0,346,0.31,0,0,10000.0,60,business,185.5,12,1
30,1,19300.0,498,0.22,0,0,5000.0,36,debt_consolidation,676.5,78,0
37,2,27000.0,492,0.25,1,0,5000.0,12,personal,601.39,41,0
37,11,35900.0,541,0.25,0,0,29000.0,24,debt_consolidation,839.99,57,0
27,5,40200.0,424,0.13,0,1,14000.0,36,home_improvement,949.01,14,0
50,3,15400.0,435,0.56,4,1,5000.0,12,home_improvement,381.35,134,0
55,10,41000.0,576,0.31,1,0,5500.0,60,home_improvement,1174.82,201,0
28,6,17300.0,569,0.22,0,0,16000.0,24,education,333.01,40,0
48,15,43900.0,493,0.22,1,0,15500.0,24,personal,1613.91,36,0
24,2,18300.0,456,0.24,1,0,10000.0,60,home_improvement,649.09,13,0
42,10,39500.0,519,0.23,0,0,9000.0,12,personal,251.15,47,0
31,7,33100.0,479,0.23,2,0,21500.0,60,personal,1081.67,41,0
31,5,15000.0,462,0.35,1,0,13000.0,48,personal,406.71,90,0
25,4,19900.0,495,0.19,1,1,5000.0,36,debt_consolidation,582.09,92,0
47,17,46200.0,467,0.16,1,1,19000.0,24,personal,1858.21,81,0
59,21,41200.0,518,0.17,1,0,5000.0,24,education,880.75,118,0
31,7,23700.0,602,0.41,1,0,8500.0,36,home_improvement,1144.4,24,0
47,10,23100.0,554,0.27,0,1,5000.0,36,personal,250.49,68,0
45,4,45000.0,492,0.33,2,0,24500.0,24,home_improvement,1893.7,83,0
32,3,25600.0,545,0.32,1,0,20500.0,48,personal,731.28,27,0
40,3,17300.0,517,0.24,0,0,5000.0,12,home_improvement,830.82,23,0
35,9,27600.0,486,0.42,2,0,22500.0,60,home_improvement,602.31,46,0
40,2,28000.0,488,0.22,1,1,10000.0,24,home_improvement,803.56,13,0
35,3,34800.0,512,0.16,1,0,14000.0,12,personal,1745.29,83,0
56,17,25500.0,597,0.23,2,1,17000.0,60,personal,546.01,290,0
42,5,35200.0,552,0.3,0,0,5000.0,24,debt_consolidation,909.57,94,0
44,5,24600.0,574,0.41,3,1,16500.0,24,debt_consolidation,144.5,113,0
42,11,20600.0,444,0.37,0,0,12500.0,48,home_improvement,597.62,86,0
57,10,54500.0,619,0.3,0,0,5000.0,12,home_improvement,1744.76,17,0
31,3,38400.0,573,0.32,0,0,5000.0,48,business,798.4,3,0
62,22,33500.0,548,0.16,1,1,8000.0,12,home_improvement,1331.0,166,0
37,7,52400.0,444,0.16,2,0,11500.0,24,home_improvement,1045.19,59,0
54,3,17500.0,424,0.32,2,0,11500.0,12,business,607.04,89,0
34,5,27100.0,464,0.25,2,0,5500.0,24,business,873.93,74,0
38,10,42300.0,483,0.13,1,0,5000.0,36,business,553.96,43,0
40,8,28800.0,430,0.32,1,0,10500.0,48,business,220.33,111,0
30,2,20100.0,356,0.39,4,0,5000.0,48,education,1050.77,38,0
38,13,58700.0,537,0.38,2,0,16000.0,60,personal,2287.22,99,0
36,9,60700.0,504,0.39,4,0,9000.0,36,personal,2520.62,74,0
35,11,15000.0,470,0.27,1,1,5000.0,12,personal,293.35,56,0
30,5,27500.0,611,0.1,1,1,18000.0,24,business,100.0,25,0
39,11,17800.0,369,0.37,0,0,5000.0,12,business,762.12,70,0
41,3,31000.0,508,0.24,2,0,12500.0,36,home_improvement,547.5,110,0
28,3,25700.0,445,0.13,0,0,14000.0,48,personal,836.49,32,0
57,11,25700.0,550,0.23,2,1,8500.0,12,debt_consolidation,531.63,120,0
34,8,18300.0,516,0.19,2,1,5000.0,48,debt_consolidation,488.91,88,0
39,0,19300.0,539,0.32,0,0,15000.0,36,personal,491.42,103,0
37,6,15000.0,586,0.34,0,1,5000.0,12,personal,542.72,17,0
53,7,36200.0,525,0.39,4,0,9500.0,24,debt_consolidation,442.29,97,0
49,14,41800.0,474,0.29,1,0,22500.0,12,business,1052.43,78,0
36,5,25500.0,522,0.33,2,0,10500.0,24,personal,695.77,69,0
31,7,24100.0,420,0.36,1,2,10500.0,60,business,269.69,19,1
53,21,35500.0,478,0.44,1,0,5500.0,24,personal,274.56,97,0
56,26,67200.0,589,0.09,1,0,16500.0,60,personal,1321.93,202,0
33,4,43300.0,484,0.16,0,0,12500.0,24,home_improvement,1757.66,34,0
30,7,28300.0,503,0.24,0,0,15500.0,24,personal,367.4,25,0
44,8,32700.0,498,0.3,1,0,27000.0,24,personal,461.99,42,0
41,18,28500.0,539,0.41,2,0,5000.0,48,personal,448.07,53,0
32,6,15000.0,525,0.1,0,0,5000.0,12,home_improvement,463.2,43,0
32,5,33300.0,511,0.12,0,0,15500.0,48,personal,1047.91,42,0
40,3,21500.0,586,0.26,2,0,5000.0,24,education,457.01,73,0
39,13,16600.0,372,0.09,0,1,12000.0,36,debt_consolidation,264.87,42,0
47,17,32300.0,554,0.39,2,0,18000.0,48,debt_consolidation,1295.08,120,0
40,16,37600.0,508,0.22,2,0,9500.0,48,debt_consolidation,1046.08,71,0
47,3,37900.0,475,0.35,2,0,5000.0,48,education,527.92,143,0
30,1,15000.0,482,0.45,2,0,5000.0,36,home_improvement,116.05,66,0
38,9,25300.0,525,0.39,1,0,10000.0,12,personal,460.78,100,0
53,24,72100.0,544,0.41,3,0,24000.0,36,home_improvement,1021.72,182,0
47,5,27400.0,503,0.29,0,0,19500.0,60,home_improvement,1151.33,70,0
39,14,50800.0,493,0.59,5,0,8500.0,12,home_improvement,245.41,76,0
57,11,22500.0,640,0.14,0,0,5000.0,60,personal,100.0,125,0
39,6,16000.0,549,0.09,0,0,11000.0,12,personal,508.49,87,0
57,20,27100.0,497,0.22,0,0,5000.0,24,home_improvement,459.06,68,0
40,14,31800.0,539,0.28,3,1,9500.0,12,business,392.78,29,0
59,16,20700.0,573,0.26,1,0,10000.0,48,debt_consolidation,501.8,34,0
42,2,23500.0,457,0.14,1,0,12500.0,12,personal,979.89,111,0
35,2,36800.0,476,0.56,2,0,5000.0,24,home_improvement,712.33,47,0
36,7,24700.0,595,0.28,1,0,5000.0,12,debt_consolidation,231.13,8,0
39,18,26700.0,381,0.27,1,0,15500.0,12,home_improvement,484.99,58,0
54,13,24200.0,519,0.36,0,0,7500.0,48,debt_consolidation,835.57,210,0
43,7,39200.0,483,0.48,1,0,24500.0,24,education,657.33,133,0
38,10,28100.0,504,0.05,0,0,5000.0,12,debt_consolidation,955.51,77,0
62,19,34900.0,584,0.24,0,0,17500.0,60,business,634.72,72,0
33,5,29900.0,650,0.22,2,0,16500.0,12,education,459.94,68,0
54,10,30900.0,575,0.31,3,0,10000.0,24,personal,1061.32,146,0
50,6,31200.0,515,0.25,1,0,8000.0,48,personal,831.68,125,0
28,3,41600.0,390,0.14,0,1,18000.0,24,debt_consolidation,1653.84,61,0
31,3,20700.0,512,0.08,0,0,17500.0,12,debt_consolidation,604.82,27,0
38,17,20900.0,442,0.04,0,0,8000.0,24,education,603.31,55,0
57,7,90300.0,658,0.33,2,0,23500.0,24,personal,3825.49,80,0
23,1,18400.0,408,0.12,0,0,5000.0,12,education,358.53,1,0
37,15,43200.0,505,0.24,0,0,5000.0,48,debt_consolidation,2100.46,28,0
31,4,16600.0,431,0.49,1,1,22500.0,24,home_improvement,909.04,43,0
44,9,53300.0,508,0.21,1,0,15000.0,12,home_improvement,2455.69,44,0
59,16,49300.0,539,0.04,0,0,6000.0,36,personal,100.0,100,0
44,13,43500.0,441,0.23,1,0,20000.0,36,home_improvement,1170.85,92,0
53,6,17700.0,534,0.48,3,0,13500.0,48,debt_consolidation,435.39,116,1
37,5,15000.0,494,0.54,4,0,5000.0,24,personal,799.98,97,0
43,15,31900.0,528,0.17,0,0,15500.0,12,personal,950.13,121,0
54,12,27700.0,709,0.12,0,0,5000.0,36,home_improvement,100.0,169,0
42,2,15000.0,522,0.4,0,0,17500.0,36,home_improvement,603.25,68,0
29,4,20100.0,510,0.09,0,0,5000.0,48,home_improvement,347.11,19,0
48,4,19500.0,521,0.22,2,0,5000.0,48,personal,695.05,45,0
53,15,15000.0,510,0.33,2,0,9500.0,24,debt_consolidation,413.4,110,0
48,21,52700.0,564,0.33,2,0,27000.0,48,personal,1061.15,5,0
39,19,26300.0,453,0.25,1,0,5000.0,24,home_improvement,1006.75,16,0
28,7,48200.0,516,0.14,1,0,18000.0,36,personal,823.09,35,0
41,16,29100.0,620,0.18,1,1,20000.0,24,debt_consolidation,649.27,185,0
59,28,46100.0,576,0.28,1,0,7000.0,48,debt_consolidation,1697.51,154,0
32,6,21700.0,446,0.09,0,0,18000.0,48,personal,222.87,15,0
58,13,120300.0,757,0.56,6,0,40000.0,36,debt_consolidation,4010.5,223,0
30,11,33400.0,627,0.31,0,0,8000.0,60,personal,393.16,48,0
49,19,58700.0,437,0.26,2,0,12500.0,48,home_improvement,2270.79,91,0
47,7,19700.0,417,0.46,3,1,5000.0,48,personal,606.33,101,0
36,4,43100.0,554,0.26,0,0,16500.0,36,home_improvement,578.33,69,0
25,3,23200.0,531,0.18,0,0,11000.0,60,home_improvement,436.61,72,0
35,2,36800.0,558,0.2,1,0,14500.0,60,education,547.81,55,0
45,16,28800.0,527,0.35,3,0,11000.0,60,personal,478.67,111,0
37,11,25400.0,576,0.29,2,0,5000.0,24,home_improvement,613.51,82,0
32,2,15000.0,407,0.27,2,0,14500.0,36,education,305.04,74,0
48,6,19800.0,595,0.23,1,0,8500.0,12,debt_consolidation,500.29,117,0
31,6,41200.0,445,0.35,3,0,9500.0,12,debt_consolidation,1035.13,51,1
41,6,49400.0,499,0.22,1,0,19500.0,12,debt_consolidation,982.49,75,0
32,7,26200.0,613,0.38,2,0,11500.0,36,home_improvement,540.11,109,0
59,28,72900.0,535,0.38,1,0,25500.0,24,home_improvement,981.04,157,0
26,2,15000.0,486,0.35,0,0,8000.0,36,home_improvement,327.94,22,0
37,10,15200.0,509,0.22,2,0,12500.0,12,personal,499.84,67,0
50,19,27600.0,575,0.27,1,1,14500.0,24,personal,1556.76,45,0
43,14,26600.0,486,0.23,3,0,17000.0,60,personal,315.37,72,0
37,6,36100.0,505,0.28,2,1,5000.0,36,debt_consolidation,1793.25,3,0
38,9,32600.0,629,0.27,2,0,5000.0,24,home_improvement,951.36,20,0
27,4,26600.0,507,0.42,1,0,9000.0,12,personal,998.1,28,0
45,5,26000.0,518,0.47,2,0,7000.0,24,home_improvement,235.57,113,0
41,6,19900.0,441,0.24,1,0,9000.0,24,personal,472.4,108,0
40,3,20500.0,670,0.37,2,0,11500.0,12,debt_consolidation,234.59,87,0
55,5,38100.0,603,0.15,1,0,5000.0,12,home_improvement,289.6,137,0
43,14,24100.0,328,0.2,0,0,18000.0,24,business,944.51,17,0
56,27,20900.0,605,0.33,0,1,15500.0,12,personal,708.47,43,0
40,8,47400.0,538,0.2,0,0,10500.0,48,home_improvement,753.77,59,0
50,20,59300.0,556,0.14,2,0,20000.0,60,personal,2293.92,213,0
43,16,109700.0,738,0.19,3,0,28000.0,24,personal,4819.35,30,0
57,20,50100.0,634,0.24,0,0,29000.0,12,home_improvement,1395.37,53,0
34,4,24500.0,488,0.33,1,0,21500.0,48,education,554.76,39,0
37,13,31200.0,386,0.48,0,1,12500.0,36,personal,1293.72,91,1
50,8,38900.0,628,0.19,1,0,23500.0,24,home_improvement,267.52,108,0
30,2,19800.0,460,0.21,0,0,21000.0,36,personal,407.67,16,0
50,6,30100.0,547,0.35,2,0,9500.0,48,personal,295.28,142,0
55,5,21500.0,521,0.25,2,1,17500.0,36,education,143.85,83,0
23,1,15000.0,374,0.32,2,0,10000.0,36,home_improvement,758.31,71,0
26,2,21200.0,486,0.5,2,1,5000.0,36,debt_consolidation,642.43,28,1
41,11,15600.0,552,0.16,0,0,9500.0,36,personal,608.37,59,0
40,9,22200.0,412,0.43,2,0,6000.0,24,personal,420.03,72,0
34,7,26500.0,616,0.31,2,0,16500.0,36,home_improvement,1343.63,49,0
27,2,18900.0,492,0.46,0,0,9500.0,12,home_improvement,871.13,26,0
43,21,59500.0,661,0.41,2,0,21000.0,60,business,2296.14,36,0
28,4,30000.0,588,0.25,0,1,5000.0,24,home_improvement,1081.79,4,0
46,16,49900.0,608,0.29,2,0,9000.0,24,personal,2515.61,167,0
58,10,31000.0,371,0.29,1,0,18000.0,36,education,1628.31,200,0
35,5,26100.0,445,0.5,6,1,6500.0,24,personal,925.02,102,0
30,9,27600.0,342,0.38,1,0,11500.0,12,debt_consolidation,799.69,36,0
45,17,41500.0,496,0.37,1,0,15000.0,24,debt_consolidation,2128.22,94,0
46,11,35100.0,610,0.31,1,0,13000.0,24,personal,548.51,94,0
55,6,54800.0,595,0.34,2,0,35500.0,24,personal,1993.54,190,0
46,18,42800.0,460,0.29,2,0,26000.0,24,home_improvement,848.67,29,0
44,13,44900.0,592,0.3,3,0,11500.0,24,personal,1417.29,57,0
41,18,40900.0,533,0.34,2,0,22500.0,12,home_improvement,1547.83,79,0
46,14,23900.0,517,0.29,0,1,6500.0,36,debt_consolidation,1378.92,87,0
52,5,34100.0,629,0.08,0,0,10000.0,12,personal,302.19,40,0
36,17,18300.0,563,0.21,2,0,15500.0,12,personal,168.73,110,0
31,3,21500.0,451,0.27,1,1,9500.0,12,education,768.74,63,0
38,6,33000.0,436,0.27,0,0,11500.0,12,debt_consolidation,1713.63,36,0
28,5,24500.0,592,0.29,1,0,13000.0,24,personal,849.88,35,0
52,12,15000.0,530,0.26,1,1,6000.0,48,home_improvement,719.17,42,0
49,21,15000.0,394,0.18,1,1,18500.0,24,personal,695.29,133,0
29,4,23600.0,356,0.41,1,0,15000.0,36,business,318.16,42,0
43,16,53300.0,522,0.21,2,0,20000.0,24,personal,765.66,105,0
34,11,41500.0,520,0.18,0,1,15000.0,12,education,200.28,105,0
28,3,23400.0,517,0.27,0,1,9000.0,12,personal,561.03,33,0
44,2,26100.0,580,0.38,1,0,10000.0,36,personal,448.11,148,0
39,6,22600.0,519,0.3,1,1,19000.0,12,debt_consolidation,430.73,24,0
58,15,43200.0,553,0.41,3,0,11500.0,36,home_improvement,790.23,39,0
39,16,15000.0,489,0.14,0,1,5000.0,24,debt_consolidation,614.41,124,0
32,7,46500.0,445,0.46,4,1,19000.0,12,home_improvement,483.59,82,0
48,10,16400.0,509,0.13,0,1,9000.0,60,personal,324.77,89,0
62,16,50400.0,527,0.45,3,1,15000.0,12,home_improvement,1588.49,230,0
29,2,29000.0,447,0.25,0,0,12000.0,24,education,303.43,63,0
39,3,46100.0,531,0.16,1,1,20500.0,12,personal,2206.75,95,0
27,4,36400.0,491,0.29,0,1,5000.0,36,business,979.28,76,0
26,5,31800.0,459,0.23,1,1,9500.0,12,home_improvement,648.81,67,0
41,10,25800.0,468,0.37,2,0,23000.0,12,debt_consolidation,548.21,66,0
62,13,28500.0,567,0.22,2,0,5000.0,60,home_improvement,867.07,42,0
49,11,20200.0,556,0.06,0,0,5000.0,12,education,756.59,14,0
53,13,48600.0,466,0.36,2,1,21500.0,48,home_improvement,1287.5,152,0
26,1,24900.0,552,0.11,0,1,10000.0,60,personal,516.88,24,0
40,19,20500.0,418,0.42,1,0,5000.0,48,business,1221.84,114,0
61,4,20300.0,595,0.25,2,0,11000.0,48,debt_consolidation,982.19,60,0
37,8,77000.0,605,0.23,2,0,22000.0,48,debt_consolidation,3705.18,93,0
35,14,47700.0,556,0.23,3,0,30500.0,24,home_improvement,543.45,23,0
39,4,54600.0,469,0.46,2,0,20500.0,12,debt_consolidation,100.0,17,0
36,3,17300.0,396,0.47,1,0,15500.0,12,home_improvement,848.52,25,1
36,4,25800.0,549,0.14,1,0,11000.0,24,business,562.16,57,0
38,6,25500.0,480,0.18,0,0,5000.0,12,home_improvement,851.43,98,0
23,4,31000.0,451,0.35,2,1,14500.0,36,personal,977.31,21,0
27,5,23000.0,594,0.11,0,0,12500.0,12,personal,261.31,28,0
51,13,59400.0,500,0.47,3,0,15500.0,36,debt_consolidation,1030.38,33,0
40,5,15000.0,391,0.37,1,0,5000.0,24,home_improvement,458.45,22,0
49,16,30500.0,486,0.15,0,1,5000.0,24,debt_consolidation,268.74,109,0
35,10,42200.0,389,0.17,0,1,30500.0,24,personal,1436.08,72,0
61,18,28700.0,473,0.38,2,0,5000.0,60,personal,1367.74,102,0
47,15,22700.0,513,0.17,0,1,12000.0,24,home_improvement,1097.83,142,0
29,6,46600.0,581,0.28,2,1,22500.0,48,debt_consolidation,228.42,72,0
37,8,15000.0,527,0.14,0,0,5000.0,36,home_improvement,319.07,74,0
56,23,62200.0,518,0.13,0,1,11000.0,36,debt_consolidation,1605.32,211,0
32,9,28900.0,462,0.3,2,0,5000.0,24,home_improvement,682.73,85,0
55,10,24700.0,572,0.34,1,0,5000.0,60,debt_consolidation,1068.4,41,0
43,17,54600.0,573,0.23,1,0,22000.0,48,personal,887.59,133,0
22,2,27900.0,511,0.31,0,0,16000.0,12,home_improvement,980.43,30,0
47,13,42200.0,637,0.19,0,0,15500.0,60,home_improvement,546.65,45,0
33,1,26400.0,567,0.42,0,0,5000.0,48,debt_consolidation,551.7,10,0
34,2,24200.0,428,0.32,0,0,12000.0,36,home_improvement,421.65,36,1
25,2,22500.0,540,0.31,0,0,5000.0,36,business,645.73,48,0
33,5,35800.0,534,0.21,2,0,15000.0,24,home_improvement,1204.73,101,0
32,7,28400.0,533,0.3,1,0,16000.0,48,debt_consolidation,732.21,68,0
34,9,18700.0,489,0.21,1,0,5000.0,36,personal,591.98,37,0
40,9,42300.0,501,0.33,0,0,8500.0,12,personal,1576.89,43,0
52,15,42900.0,560,0.1,0,0,19500.0,24,business,527.03,122,0
30,6,15000.0,531,0.32,0,0,16500.0,36,debt_consolidation,929.73,20,0
34,3,26000.0,543,0.36,2,1,15000.0,12,debt_consolidation,499.37,89,0
23,3,15000.0,418,0.21,0,0,5000.0,24,debt_consolidation,536.62,33,0
26,2,15800.0,500,0.29,1,1,5000.0,12,debt_consolidation,525.05,28,0
42,9,82500.0,522,0.45,3,0,32500.0,60,home_improvement,3347.85,30,0
30,2,20200.0,609,0.25,0,0,8000.0,60,personal,516.89,70,0
39,9,54300.0,531,0.32,2,0,16000.0,24,personal,1813.26,52,0
44,11,28000.0,549,0.49,1,0,12500.0,24,home_improvement,1346.4,39,0
38,8,17400.0,423,0.19,0,1,9000.0,12,personal,356.31,8,0
28,3,21700.0,611,0.48,2,0,5500.0,48,personal,480.61,36,0
43,10,45300.0,597,0.2,0,0,34000.0,60,personal,2121.17,38,0
45,4,18400.0,381,0.4,3,0,18500.0,12,business,628.03,53,0
22,1,18300.0,390,0.1,0,1,6500.0,48,personal,994.86,29,0
35,8,17300.0,531,0.21,0,1,5000.0,12,home_improvement,329.46,66,0
32,9,28000.0,564,0.15,0,2,5000.0,48,home_improvement,465.7,30,0
29,3,29200.0,507,0.37,1,0,17500.0,24,home_improvement,100.0,46,0
23,1,21900.0,459,0.32,2,1,5000.0,24,personal,260.67,15,0
29,1,19100.0,507,0.14,0,1,5000.0,12,home_improvement,312.24,29,0
42,8,27600.0,593,0.18,1,0,26500.0,12,personal,1110.42,66,0
30,5,24000.0,412,0.31,0,0,5000.0,24,personal,357.51,43,0
51,25,63300.0,509,0.41,4,0,6000.0,60,debt_consolidation,1275.56,60,0
50,20,42700.0,549,0.28,1,0,19000.0,24,business,1055.07,155,0
50,23,65600.0,506,0.48,2,1,5000.0,48,personal,1532.54,132,0
47,8,68900.0,653,0.41,3,0,19500.0,60,debt_consolidation,1713.91,59,0
39,10,15200.0,558,0.38,1,1,5000.0,12,home_improvement,405.68,32,0
38,10,21700.0,524,0.34,2,0,9000.0,24,home_improvement,517.61,5,0
41,4,19400.0,485,0.18,0,1,5000.0,12,debt_consolidation,1067.53,110,0
32,9,25300.0,436,0.19,1,1,8500.0,48,personal,335.2,43,0
51,6,27200.0,430,0.07,0,1,13500.0,12,home_improvement,803.06,62,0
45,14,40500.0,607,0.1,1,1,16000.0,12,debt_consolidation,335.1,113,0
28,1,24000.0,414,0.25,0,1,5000.0,12,debt_consolidation,1095.62,44,0
34,10,18800.0,387,0.19,1,0,15000.0,24,education,368.48,99,0
45,6,20200.0,536,0.18,1,0,16000.0,24,education,938.18,152,0
42,12,44800.0,596,0.34,1,0,15000.0,12,personal,978.78,107,0
44,5,16800.0,554,0.49,1,0,15000.0,12,home_improvement,763.2,25,0
38,16,22500.0,557,0.27,1,1,8000.0,36,education,1013.88,99,0
43,13,48100.0,588,0.31,3,0,12000.0,12,business,2135.75,148,0
42,6,55000.0,455,0.15,1,0,26000.0,24,home_improvement,875.94,105,0
40,15,24100.0,518,0.35,1,0,5000.0,36,personal,848.7,104,0
55,14,41100.0,638,0.34,2,0,18500.0,24,business,2216.96,128,0
43,8,36900.0,465,0.39,1,1,6500.0,12,personal,1160.4,59,0
43,15,21800.0,508,0.25,2,0,11500.0,36,home_improvement,363.62,145,0
38,10,29100.0,626,0.37,3,0,19500.0,60,personal,453.54,125,0
46,16,46100.0,636,0.29,2,0,16500.0,36,personal,575.38,165,0
30,5,17700.0,532,0.34,1,0,16000.0,48,home_improvement,361.14,64,0
52,20,36100.0,718,0.19,1,0,6500.0,60,home_improvement,1396.5,84,0
51,26,61600.0,469,0.31,2,1,23500.0,36,personal,3445.9,140,0
41,10,18600.0,468,0.28,1,0,10500.0,48,debt_consolidation,512.38,60,0
34,3,15000.0,516,0.3,2,0,5000.0,12,personal,236.77,85,0
47,11,21400.0,512,0.41,1,0,6000.0,24,personal,348.56,12,0
44,11,21100.0,529,0.18,0,0,5000.0,12,business,955.8,79,0
29,6,36900.0,544,0.19,1,0,13000.0,48,education,848.83,39,0
51,13,36600.0,455,0.18,1,1,20000.0,48,debt_consolidation,1109.61,27,0
53,18,33400.0,520,0.2,0,0,14500.0,12,business,771.22,98,0
56,13,64300.0,540,0.4,2,0,16500.0,12,business,1468.9,151,0
54,10,73000.0,670,0.14,1,0,9000.0,60,personal,1335.92,195,0
50,10,30400.0,616,0.4,2,0,11500.0,60,home_improvement,487.39,83,0
37,5,31300.0,466,0.35,0,0,5000.0,12,personal,150.82,84,0
58,27,49600.0,566,0.2,3,0,5000.0,12,personal,696.93,159,0
32,2,15000.0,454,0.25,0,0,10000.0,60,home_improvement,158.75,68,0
57,27,30600.0,520,0.35,2,0,6000.0,12,personal,979.64,92,0
45,17,59400.0,564,0.5,2,0,16000.0,48,personal,2273.22,36,0
34,6,29000.0,536,0.35,2,0,15000.0,36,home_improvement,173.72,35,0
34,0,15200.0,429,0.23,0,0,5000.0,60,education,339.76,17,0
37,9,38900.0,619,0.27,2,0,25500.0,24,business,1438.48,8,0
43,4,32700.0,429,0.4,1,0,8500.0,12,business,840.98,46,0
49,13,29800.0,562,0.17,1,1,5000.0,48,education,100.0,71,0
40,10,33100.0,435,0.17,0,0,30000.0,48,personal,1290.5,47,0
35,12,48200.0,552,0.16,2,0,5000.0,48,education,2045.05,32,0
37,4,31000.0,483,0.27,1,1,27000.0,12,personal,213.45,74,0
46,21,21300.0,538,0.38,3,0,5000.0,12,personal,180.29,98,0
39,9,21600.0,470,0.34,3,0,6000.0,48,education,288.05,71,0
37,13,19200.0,456,0.35,1,0,5000.0,24,home_improvement,358.57,86,1
53,17,37800.0,534,0.2,1,0,13000.0,12,home_improvement,734.56,121,0
50,21,50100.0,575,0.3,0,0,16500.0,12,education,464.45,65,0
30,5,24900.0,564,0.22,1,0,9500.0,24,personal,426.05,16,0
38,10,32600.0,479,0.52,2,0,5000.0,36,debt_consolidation,1183.71,28,1
41,9,29200.0,468,0.21,0,0,14500.0,36,personal,275.39,126,0
